7411	1147	-1454	-8560	-9878	-8829	9751	-9241	-6923	-5938	9004	523	-6387	8033	5670	-3534	-9296	-4822	-199	-2010	703	5062	4245	1527	-5527	-9574	568	-6459	7950	-6445	7895	2952	-3086	-5751	-9277	-4601	4618	-8478	-8670	944	7582	1394	2182	1178	8919	-5952	3843	-1602	8110	-9573
8257	-2401	-6799	6357	-1909	-1301	3867	8499	5701	-5430	-8031	7687	-7941	-7510	999	5982	2360	3709	-5675	696	-1882	5415	-8770	7416	-7450	-5975	-3269	-9747	-8647	2140	7438	-719	2525	6321	-1571	2604	4723	2263	9437	5080	-4148	4787	-8532	-8240	-6214	1803	720	1726	-6601	3950
615	1687	-2319	8347	-2671	8586	2181	8529	-7090	2873	4600	770	4510	-3591	4107	-7894	6640	2006	9790	-3928	-3150	2525	-2121	1687	-7999	9039	-8464	-2621	9723	6675	8784	-3587	-5654	1868	5729	-8733	9796	-2041	8707	8697	-7741	601	3094	4697	9371	472	4619	-6939	-9755	-6551
-673	7660	9163	1198	-1586	-3165	-3041	-6619	9669	-1912	3123	2600	-8297	-4970	5543	300	6333	7237	-7077	-3990	9617	425	2695	9390	7067	-6995	-7751	6494	-2916	-7737	216	-5584	-6280	-8692	5501	3043	-715	-4136	-7524	-8326	3474	-7724	-7675	5781	-492	-5064	-4068	-1113	8555	-5081
-9306	-9164	-5828	-2463	9448	-5654	-2611	9390	8830	1182	-6888	781	1767	3126	-3435	9801	4135	-9764	8823	-3665	7406	7252	3261	-4219	2441	2953	5527	-7227	-8501	6297	2650	6858	1363	-1045	-6893	-4636	2307	-3802	-1457	-2753	-9998	-1528	5699	-6210	-2195	7040	4014	-9241	-8041	1762
2972	-4906	6747	6570	2872	-9332	-8249	6885	8744	-8984	-310	572	-1712	4290	5530	-9288	-236	3240	3380	-5544	-4730	5051	-5808	-8737	217	1952	1537	-3262	8684	-9415	-8868	3707	-740	5296	-482	3514	8050	-5947	-1258	-5987	4135	-3748	4012	-3337	996	1606	1370	8404	-827	1014
4539	2454	208	-5980	1936	2852	-2172	-8519	-5344	4630	-8837	725	9404	8750	-3214	5733	3075	-4646	-7671	9555	-1573	6831	7476	6614	-8811	7987	-9876	5421	-4377	-8581	-8962	4215	-6016	3108	-7824	-8164	6813	7665	6351	-3973	5661	-499	9916	-8011	1408	-8606	1594	7223	4471	-1230
-483	-7924	6719	-4422	-3095	3748	-4814	-3808	6489	4299	3755	-8894	-7474	-7493	-1418	-2892	5887	-6024	4007	-4660	-7335	-2852	816	-1275	-4614	729	-3765	-5767	2556	5566	-5362	588	-5297	9076	6374	-7346	3218	-4469	-3581	4021	-1097	-6771	-5345	-1783	5330	-9615	1389	1067	-7101	5586
-2123	4700	-5485	-4077	8483	-4644	-9580	3660	5589	-9803	3284	-4140	79	-7021	-5156	-5162	-3344	-3302	5530	9215	3214	-3263	-7031	308	8544	-758	277	-3972	1644	-8468	-4879	2218	8253	6771	-639	4533	6385	-1327	-9244	6893	-5330	7231	8394	8237	-6715	2978	-6191	-4703	-1168	1071
-9164	-1865	-2073	2655	2483	-6819	4082	-890	-3525	-7857	126	-5405	5224	1556	4723	-7087	-8765	8659	-5586	6659	3395	-2134	-547	-7261	-1132	5025	4285	503	8179	3696	-5752	3440	-4068	4383	3380	-646	-8793	460	-8259	-415	-4966	-9271	-2764	6286	3033	7165	-4533	4610	-9457	6558
6572	2799	9310	-9346	-635	2943	-1747	-4209	-4107	-7596	-7901	6574	1787	-6461	-8942	7862	-4109	-8550	-1391	5552	-9902	-8704	-9117	-9922	685	-1490	4648	-2279	-4230	6577	4623	221	1278	5815	2092	312	-9619	-8253	2228	4954	-8477	3309	-6723	-5826	8240	257	-5773	723	9868	-8522
2357	4912	-2364	2179	7186	-69	-55	1701	-1448	-6437	3773	8848	-9400	192	-9533	4489	4227	7434	-6866	-5614	3836	-4948	-1924	8119	-5532	-1233	8133	6010	-830	-585	9538	-9266	-4470	-3209	2689	-6213	3715	9536	-9592	734	-4399	-3013	-4002	2285	-590	2062	-8270	9479	-8337	-7009
-1463	-729	-1929	7871	5422	9803	8000	-3672	2832	-4741	415	183	-8582	-733	-6954	6043	-124	-4010	6563	-9275	-5392	-148	9566	9283	5065	-4339	-6474	-8560	-9013	-7332	2954	9722	-6421	-3784	1355	5440	-6081	2118	-8836	-9908	9368	1945	2951	-627	-8996	-8796	-4945	78	-8076	7276
8808	-3586	9348	-6636	5888	-3359	6121	-7605	-214	-6650	-1709	-6822	-6487	-6143	1194	9472	504	5353	-7516	-4632	2554	4595	-5767	-172	668	4420	-4354	3475	-4930	-296	9217	1027	-3243	-9203	5877	-8788	-5480	-2811	-1909	9638	4214	2332	-7219	1515	4395	6937	4352	3877	-1311	3578
-2868	1837	7686	-8608	5056	-7995	1409	1869	3088	-8070	469	-9118	2645	-1084	-580	-5868	7683	5526	-7276	-113	3095	-867	8018	-5089	-5371	-2131	1496	9244	-3118	7071	5440	-8813	-2967	-3715	-87	3759	9344	-8746	-8620	-5168	3909	9524	1683	-2377	-6045	7893	-702	218	2063	5128
5104	-2497	1986	6670	-8124	3461	1418	1677	9569	4584	-5452	1507	-1568	-1623	-526	-6434	143	4927	5750	-1153	-6740	-6660	2754	-2902	-2274	-4149	6592	-8876	-466	5431	-4955	5434	-9925	20	4606	-8033	3566	-5393	-6582	7074	-9742	1929	-6834	8322	8420	7741	-2351	-3714	-5902	5121
3123	9193	-6450	1261	-3684	-4686	4842	5645	-6213	1820	9096	190	7961	-2962	-1446	211	-2423	-6918	-1577	2839	-7101	-2781	-9078	-6975	4562	-8321	-4091	-1083	-4533	-1160	761	-4385	-8259	-8381	3173	2854	1655	-35	-7075	-1965	7542	-1702	-9297	-1016	8315	9748	4392	6814	7788	4725
-6173	-8977	826	-8435	-1693	-6545	-3974	-2724	424	3292	4319	6319	-4576	3649	-5135	-9618	-7440	-2644	-3170	-7439	-1283	-1618	5333	-4418	-3087	3406	-6077	-6828	3535	-2012	-9103	1181	4769	136	-3856	-989	4292	-9409	-1483	-758	9403	-3796	2611	9705	3034	8693	-1268	8805	9319	-8767
-7867	737	-4183	2588	-6783	5926	-643	-8800	-4358	-3092	-1268	9931	5615	-1987	-302	-1460	1054	619	6748	-9996	1421	8282	8609	2600	6922	390	-4140	-4095	1222	-1046	-9398	7923	-4727	9903	-1240	8437	9549	-1387	-8823	2742	6072	8818	-2408	629	5868	5324	-8296	6036	5660	-1466
4146	2677	9318	8097	-9086	9435	-6074	7135	-103	-2646	-4607	5600	-4288	-4093	-7042	2943	-135	-9358	-5758	7325	-766	-5391	-6819	-6805	8877	-3830	-3110	6757	9998	-290	1746	630	6717	1094	5908	559	8650	-6225	-1208	-2467	7847	5189	4069	2306	-9281	-2146	4010	573	-3405	5495
-8051	8229	953	9818	6038	-4003	2875	9102	4853	-7875	8509	8793	-6555	8605	5197	-2882	5047	-8946	7426	849	3454	-8245	-7265	-9282	3923	9812	-5298	-5235	4503	-1898	5446	2165	5561	-9958	-5082	8306	-4240	9972	-2766	8363	-6818	-3910	9022	-4978	-4749	3190	711	-3359	8904	-3612
6982	4546	8878	-32	2025	-2044	5908	1017	-7818	-2393	8301	6883	2643	-1824	-4593	1450	-3394	4345	-3273	-3925	-2773	-6269	4720	3202	5910	-5148	5976	8980	-1987	7501	-1897	-3326	-1994	-1341	-8405	4759	2033	-7032	5576	6457	-3359	919	-8150	-4776	-6941	8653	7280	6909	8610	3827
-9028	-1111	-504	-6505	-7719	-4698	8928	960	2587	7480	-7510	-849	2788	9681	-7752	-8157	8636	-379	-651	6837	-6019	-2978	1351	8101	4371	-3742	3106	8748	4362	-5203	8802	-1089	5350	9677	-3536	-3055	-3161	-7180	-251	-8095	-4210	-6977	-6616	1584	4487	5070	-9551	7988	4791	9147
6120	-7200	1132	-6787	6335	-8011	8783	-8647	3836	-7705	5643	5402	-2327	3128	-881	-5578	-7059	7130	-8510	2068	-2052	2938	5881	2248	-9283	4108	-7485	-9342	-3278	-4601	3182	-2192	1795	3774	-39	2897	8315	-3222	3513	2584	-5565	-9368	4470	-2850	-521	6924	5022	7796	1750	-9471
-9951	5591	-6762	-2597	9084	-49	-7049	-8267	-5154	739	7410	-1135	1061	4668	-3475	5772	2020	5825	8864	-5267	-4234	7167	-3581	-4645	-3861	5113	4888	2140	-8155	9748	2422	86	478	847	-3794	651	6729	-6823	-1492	769	-7559	8289	7347	-4504	7552	-5101	8919	8267	104	-6926
6268	-8498	553	9557	6735	-8328	2965	6827	-2403	234	4545	-9766	2273	-6090	-1277	-6611	2082	3003	259	-796	3388	8913	-7478	-2576	-6811	9294	714	4935	7871	1604	-5138	8486	-7431	-4058	-1921	-2499	1590	-7347	2500	-5585	-7925	2454	1952	278	-3929	-2316	-8516	-2470	8190	-8161
-8322	5585	2944	1268	-6503	9637	6085	4892	1587	7705	5858	-1498	-5179	-1273	-6582	-6324	463	2350	-1075	4715	-2266	5102	-1891	-9975	-974	1652	-8487	4187	-5370	-8096	-9502	2111	5917	4894	2390	9847	5948	-7300	1804	6245	1338	-862	-5024	-6093	-6789	-7739	1464	-8823	-5549	1496
3159	4082	5448	-862	6623	-4438	-9396	-9577	9220	9151	-6473	7232	7359	-9332	6888	7789	7630	-8172	-2545	1395	6716	-9346	5566	6418	-1718	657	9646	5460	7609	-1488	-966	-2381	1997	2162	-3939	3577	8174	3096	8575	-8043	6793	-6418	-5011	-2976	5952	2311	7008	1169	-3621	-5801
4306	5253	-4569	743	1889	8948	-2772	-3587	-3889	59	9929	-2788	1345	2765	6278	-6362	3744	-5563	9156	2772	-1569	-3170	-746	-7727	-8119	1941	7576	-1529	208	-96	-9607	3078	-6884	-6785	6451	4722	6175	-3358	-3355	5372	7405	4355	167	-1526	-5964	709	8353	6494	-2675	6505
-866	6868	-2914	4984	2746	9601	8255	-219	-889	-8776	9094	-3467	-1732	3500	-3106	-6461	-8506	344	3132	8826	-9828	-5911	2722	3598	1939	-7543	-8739	167	-6512	-7469	3099	-5300	-5705	147	4633	488	6166	-9657	-7990	-1349	7147	-6565	-2804	2448	3766	-3226	-783	3062	9396	-2720
-4209	-8172	9245	-6294	3132	8541	5313	2745	9186	5443	9942	-3649	-7499	3630	-250	9378	-6436	-2870	-4098	-6202	701	6374	-9397	-2783	-8938	303	7429	8562	3283	-7256	-7361	-6138	2495	-1256	9798	7932	-6989	-5115	7257	582	-9488	-1500	6595	-4144	9764	4958	4658	5874	-1370	-2559
-5902	-909	-6518	-6056	5119	8766	6584	-8346	-6348	-777	6587	-7089	-6136	-8227	-5954	-794	9618	8831	6252	-5625	8769	-6848	-6117	-4611	3190	4727	5633	3797	-1757	-6933	-4774	8398	9322	8472	-8074	7896	-9425	-7249	4906	-5687	-4292	1250	-7609	-3141	2568	9260	680	-6564	-2380	-2549
2119	-2286	-4496	-7087	-2610	805	-5714	502	-1918	1979	9174	-6565	4263	9428	-5556	-1452	-2204	-8909	5360	-3977	5261	8520	9428	7748	-2434	-7722	1321	-3242	-792	-9279	3582	2988	-5827	-9862	4737	6293	-1008	-6503	-9138	-137	-9708	-5973	-9057	1006	3383	-9411	-240	5438	4148	7856
3500	7401	6088	-1946	7527	3521	9741	-1699	-9108	-4789	3860	9971	2077	-2724	2316	4046	8896	4021	7403	8820	1691	6884	-1868	7501	7500	-6589	1808	8441	-5634	-1431	-8921	6252	29	7506	4575	-7995	9679	8474	906	-5003	-2732	-6572	-9696	4744	4470	8190	-4028	5882	3269	-4198
7358	-2685	-8111	3229	8794	9692	5351	-3127	1128	4760	397	-8051	3279	-5363	-9150	5578	-4993	-4215	7837	-2858	363	-2923	7486	-5068	-1154	-9169	3880	-9743	-4424	5411	5556	9396	-8051	9577	-6457	-6719	-2644	9721	-7061	5063	9430	-8357	5604	5129	-9993	-9657	4279	-771	-9656	7361
-7671	-447	5078	-2683	-8285	-4853	3131	1811	6268	-8520	-4371	-1541	-2643	4574	-7338	2375	-6385	-1002	1107	-8130	-8367	6420	1815	-386	-6583	-5349	-959	-4443	1182	-4596	6170	-3382	-8229	-9337	2038	480	1246	2494	-3395	841	9831	-315	-5212	8329	-5989	-5939	-2040	8356	-2247	-8614
6967	-1124	-2845	-5935	-9606	-4244	6342	5262	-3537	2321	6988	9090	-7892	9624	4318	1784	8943	7698	-3603	-8942	-377	2788	-3735	-2082	7890	-4847	-9227	9617	-3504	4622	-5374	7960	-2269	-4624	-3036	-562	678	-9080	-5051	3015	-2511	-3999	-9724	1113	-2731	-6132	-9181	-9401	-137	-5614
8426	343	731	9520	2826	-5602	-8586	-1935	1960	9667	625	-1322	9883	685	5876	-373	-4650	4425	5653	2678	-7141	8578	1547	8914	8860	-7238	5172	8844	7521	754	-8403	1584	8848	-663	-3511	-5686	2307	-3414	2288	-7855	1253	4960	-8757	-557	-8824	-9932	-1963	-2995	-4889	-5577
-1304	-9487	-7962	-3632	8470	3955	-7942	18	7337	-5386	6356	-772	4086	619	776	6441	-4904	6039	-2326	-4888	3189	9378	828	7292	4607	-2421	7566	-3981	-6677	6026	7051	3470	2806	-1999	9606	-8424	5580	-3735	-5461	-3885	-6019	6735	-7896	1551	-9917	6747	8981	3605	-8291	-8442
-5118	-388	3396	268	5738	5991	-4485	5277	-5087	9411	-1526	3308	6424	2031	-7090	7118	6039	5389	1798	1271	-9514	-9334	5981	-1961	7190	3454	3862	-7370	5437	3434	-3650	5742	-1448	-6238	9442	-6970	-1922	3764	-2075	3049	3431	4436	1987	-9705	9657	4097	1959	6919	5189	-4994
-9446	4651	-3704	-4205	-2885	511	3226	-7106	-3501	8146	2778	4694	-7932	587	3281	-4199	-4322	-9914	-6721	2692	-5943	-5172	978	632	7426	6600	5146	-434	1722	9131	2550	1098	-3453	-1483	415	-9692	6889	4990	-4329	7745	8267	-2491	-3924	8937	6653	-6910	-4015	491	-9466	-2927
-1627	-893	-1268	5701	5681	9245	-5320	-3036	-4585	-9419	2765	-7968	-7781	-7379	9770	-9339	-1128	-577	1726	-256	3527	-4455	-5994	4939	9425	1900	-9289	6906	-7415	3877	-9042	9287	5093	8379	2934	-7694	-7801	-1083	7588	9274	6259	-2814	8268	768	-9033	1937	-1809	-9525	4080	9645
6855	-6607	-8989	4048	9692	-212	-7741	-6384	-7389	9991	7101	4012	4095	-9716	8469	-5159	5411	772	-4827	-5060	-3035	6189	-6169	2729	-997	-1512	1475	4009	8367	2370	-3816	8240	2550	6266	1211	-7865	3930	9210	260	-9063	8923	4200	7775	8793	-6362	2972	7063	3868	7406	5790
-1241	7703	-3193	3132	8111	-5741	-3408	-2705	861	-9664	9868	7236	5500	-1554	6906	-5571	8145	-6061	-150	8081	6912	-4247	3733	-9164	7981	-5070	-1627	-3890	-3212	-4309	-8055	-9793	-7173	6426	4701	5741	7496	-2089	-6612	5442	3617	-549	9170	-7245	6209	-3204	-3761	3590	6549	5023
8671	-7367	3309	5319	1885	-9938	-767	-7548	6162	-6531	9190	-7664	1750	6696	-5944	-7108	-206	-1437	1901	-839	47	-5564	-7857	-3586	-1261	-3533	-3223	995	3280	604	9981	8882	-3817	-7430	4191	-5138	-9930	-2864	-7341	753	260	6363	9894	-4566	-3788	-5239	3395	1301	-5204	252
-3699	1751	7046	8885	-9164	2576	-927	5499	-5313	4721	-8294	-8506	8796	4236	582	3755	4268	-5490	-6220	-6875	3747	-213	-9765	-8085	2600	-304	-6021	-3305	-3806	-535	5971	-22	-4812	7110	-2287	8020	505	-7034	6303	-2138	8758	-1411	8383	-721	-3813	-4839	2249	-3781	-5141	-6241
7863	5876	-3468	2190	-2511	-2059	-9204	-9306	76	9309	-735	-9331	6010	6391	4201	2199	-8518	-1338	8201	-8330	-2926	885	-4222	-4606	-3281	-830	-571	5844	5593	-1377	-8364	-7932	2860	9664	-5166	-3565	-1686	-2030	-9926	4218	-3052	5577	-9758	5604	2208	-6563	9538	-3139	-1158	6844
5464	386	5035	793	8398	5653	7401	3941	-4329	-7688	1378	5904	4557	7730	8192	-4595	-3712	-1302	-4287	65	9674	2940	1960	-687	4467	1913	-1002	4553	-7282	8686	-9747	3261	-8559	-2268	-7526	-2046	-8214	5391	5975	6143	4193	1068	-8036	-8140	-6155	-7315	-1265	9378	7895	3377
7463	-812	3513	2144	5172	9570	5209	9763	7760	7215	3768	141	3706	4980	2428	529	5017	-368	5904	-2056	-1332	-9356	6041	2053	5974	-1641	-2707	-2151	-2573	-8180	1459	3034	6394	6703	6209	7305	1589	-5850	-6405	-3557	-1778	-2258	-7031	-2352	1607	-8780	4109	-8753	-1929	2164
8792	4277	-9825	-9028	588	-3022	-6413	-5673	-627	-7641	12	-9319	-716	5741	-2549	6039	2727	-2219	-122	-9981	6481	6625	-6650	502	-2543	-5573	-523	-9973	2331	-1556	8037	6028	-5994	-8663	5258	1688	7593	-2117	3155	424	4817	3641	-6897	1777	-8924	-2858	-2359	-9431	5857	6005
7296	-5244	-1573	-9333	766	1882	-8792	-8096	2460	8502	7866	-6324	-9868	3548	-4616	-9228	-2731	6888	8440	-1067	1014	9315	-625	-1098	-3859	-2720	-2868	-9506	-6958	-6782	4721	-3199	-4898	-537	-610	5019	-866	-4410	1633	2435	4821	6725	-9327	-1645	-9411	-4459	9633	9600	2578	-5187
1894	-5857	1378	-1608	1147	6672	-8038	26	-6985	3497	-1899	2831	-4696	1643	4350	-9057	7938	-4073	-9240	-9356	-9164	5209	1333	-34	-922	-9153	6886	4619	-4481	-57	7409	-7888	2815	-2576	7949	-3252	304	-146	-4714	7749	5831	-8360	8475	55	4604	390	1917	9537	2404	8109
8811	-5362	-2961	-5762	-3507	-8633	2257	-1327	-1450	2271	9613	4846	-8608	7161	-6011	-5413	6035	-733	-2351	8959	6174	9976	2672	4758	3739	4096	-4849	1792	-7398	2403	-4904	-965	1309	-9204	-3561	-2101	1555	-2461	-7657	89	4326	5004	-7542	-8906	-9091	-4388	-8881	9761	-1856	-7735
-6663	4305	-466	7809	9038	5846	-6125	-2277	-1357	8340	8648	7551	-9114	-5445	-6142	5648	-3001	-9536	-8998	1688	6721	-3313	8129	-9180	979	7622	6099	9597	-4118	2281	-2551	-5335	-813	4989	4665	-396	-5826	9651	9968	2878	1490	-8001	-5932	-682	7546	-4974	-2356	-8221	478	9650
-6211	-335	-217	4237	-7738	4458	5900	258	6158	342	-6564	9042	-5775	4929	-5266	6070	-5278	8449	9650	-8155	3057	-2994	-1027	-2449	8532	6454	-4081	4060	2612	1530	-9789	-7721	-6428	3054	1414	5138	-8189	9865	-8633	-2647	5863	9229	4845	4178	-8656	-5425	4484	-4952	-2539	2040
6285	-594	-1106	-7883	-7870	-310	-2333	-9049	-7425	2485	-6096	1022	3032	4684	1724	5600	-6927	7969	5679	1263	3710	-2894	-9526	-2345	5085	5324	9377	2859	4029	-7021	-2893	-4732	9139	-8620	-304	-8719	-556	-1272	393	3993	2884	-695	-836	6669	1551	6294	-9832	326	-8961	8885
-1078	-7090	-1219	7820	-5300	3825	7032	-1013	-4238	8954	-9558	7003	9280	7724	-1557	-6630	-835	3842	2894	-7018	3458	88	9457	4880	-8928	-5368	6823	-4955	-4647	1251	1562	-4883	4414	-3450	6601	-4367	-8021	8643	-843	9399	-2188	-1813	-8130	-4554	-6915	-8633	-6089	-8918	-8017	7259
-4677	-8643	4000	-7382	2691	1796	-7662	-9774	-3186	-8079	-1681	-7247	-153	-4318	6068	-3444	4744	1958	-747	9578	-1924	2612	-2711	-1500	-1206	-8150	-8348	-4765	-9335	-3351	-6249	-2142	-5171	146	1755	7698	-7537	3922	8109	-118	-8310	4727	-7971	7233	-9098	8927	5818	-6258	-6273	-2274
9254	6180	315	-7209	-9270	5202	-4557	5137	9612	406	-214	-3575	-7685	4500	-5589	916	-4890	9710	-5305	-7452	5314	8721	9014	-2494	-3119	-4253	1060	6655	1328	9281	-1268	-8234	-5884	9123	-7974	-4363	-3836	876	-2985	-1805	-7894	3046	-3838	5793	9391	-2327	-1476	-7036	-7570	7632
7207	-1512	4306	-8038	-2214	5782	1421	3082	8611	-4958	-8363	8375	-7814	8070	-6366	-792	-2566	-5127	6969	2298	8410	-5032	8567	4879	2427	5328	-1527	-2494	9425	-7996	-7898	-5948	6642	-1611	-7065	7838	-9153	929	-5610	8117	-5157	7901	782	-3710	-6249	-812	-2256	-4989	-1959	8405
2930	5264	-408	3024	1753	3829	2754	4947	-4487	6180	5240	4488	6272	-1326	7851	-2127	-5243	-6473	8967	9873	7236	-4040	1383	-3023	-7014	6919	-7441	5391	7209	-8361	-2832	-6713	-5289	-5098	-210	9109	6803	-5104	7989	504	7310	3519	239	6001	-1116	-727	-5345	-9045	-1100	-7380
-7839	-8679	-3044	-5067	-7406	2414	-8280	9840	1290	3850	5528	-8669	1358	-1801	1076	8616	-1789	-5914	7893	7313	-218	769	6636	-9730	-8958	537	4449	-7181	-9987	1281	-2330	2520	-7241	-1253	-9665	4296	382	2893	-6489	-6682	-5487	-2200	4847	8038	-502	-1714	5871	-2804	5704	883
-1025	-2911	-9145	610	-4700	-1199	-2470	6103	-9267	9098	-1693	7952	-9761	6911	-5868	7401	-1685	-1149	-5012	-1640	1599	-8979	8488	2285	-6671	-5055	513	-2098	-4941	4117	7939	246	5427	-9037	-9433	7206	-2167	1782	8399	-1750	-3101	2180	3664	-5935	9587	7681	2047	-7559	9345	2492
7731	-4218	-6384	9558	-7740	-6048	9308	4386	-6699	-6616	2116	1890	-6788	9149	8237	1831	-7940	5328	2277	-7073	-8986	2148	-8427	8137	-7555	-409	-4971	9468	1530	114	-4965	1483	7332	9595	3521	-3200	-400	-5364	-3305	5437	-6948	9550	-5275	-6841	-4049	4974	-2470	8800	7133	291
9491	-909	2724	6489	8145	-2516	-2395	-4202	-7357	-1327	-2356	-134	-470	8977	8735	1088	87	9337	-570	2894	-7252	-4776	9833	-8586	-8236	217	9596	6312	5808	4786	8601	1438	1920	-5450	-442	-107	-8451	6302	-2577	-4270	-7025	-5479	3345	4066	332	1017	9559	583	8349	7763
-9309	-3227	-6385	1297	4716	4714	-2288	-3169	-2262	-7932	8475	-5139	721	3835	-6879	8036	-5869	2569	-7043	-2561	4224	5878	5909	9873	-8459	-7642	8330	7434	-6063	4671	-6567	4602	-4631	4993	-6204	3723	-9487	1154	5238	-2710	-2724	6474	-654	-7068	-5124	-4314	3610	-755	6014	-2379
-3346	3198	-3443	8337	3410	6438	647	8449	3052	-636	5136	-3881	9383	-94	-8543	6387	4442	-6953	-8363	-7660	-1173	3287	4464	9686	8922	4213	-5959	-972	2076	-8860	-5857	8090	-6302	1430	5105	6597	-5328	-5849	-8437	2869	5452	-8836	-7229	-65	8328	-8801	-4501	-9024	-9952	3322
-4765	-3663	-3459	-5637	1301	7165	-7614	9230	-5075	-2910	7228	-2063	-9392	-885	-9011	9978	2872	-5859	-1654	-1806	1344	1935	-3692	6744	-7020	-1835	5721	4216	-6655	-9508	-4318	9512	9254	1553	9355	3600	15	2382	-6642	4254	-2695	-572	-4376	2550	-924	9287	1980	-1991	4437	-8352
3352	2891	5781	-7838	5597	-249	-9447	-3448	9590	-8039	-5484	3437	-1957	6884	-6091	-6191	4297	1673	3928	-6251	1599	-849	2247	-5303	-1571	3342	3004	7306	3083	-7887	4600	7984	3515	-5507	2761	8212	-1587	4144	7093	3549	-565	-9055	5692	6886	2996	5287	-2380	-6222	-9776	-4511
3604	236	8677	-1053	798	-6663	3614	3538	-8366	7981	3239	-8008	-337	-6851	7885	7134	-2052	9863	3665	9631	-2800	-8756	-8765	-1537	7522	-1457	-5978	1011	8452	4568	-6544	-719	8484	3604	-1618	4231	4704	-153	6188	-5011	914	-3985	1921	6632	-292	5584	3438	4710	366	7614
-3811	1051	-3873	6054	-8185	-9654	8964	-6942	6734	-1352	-2672	5423	2544	-8206	8433	-7965	-6155	-7509	-1316	-6127	-2358	8164	8125	-4457	-7219	9339	3433	8457	-1908	-3102	6755	-8851	3745	-4127	8736	-2556	4994	4963	9523	1198	2802	-568	3064	8629	7788	-4351	9071	-1289	-7863	-4618
-1757	-7134	-184	6234	-5114	9639	1271	-7153	3266	-7817	9671	-9570	-2547	2574	9611	-567	-54	-2279	4311	-2120	715	5436	-7978	-5280	-9236	-7749	-3988	4197	-3516	7296	-8922	-5577	-1072	-7123	-7324	3937	6253	-9410	1442	-9644	-4685	-4603	-3423	8211	6836	-8494	-2103	-1171	-1942	979
-2589	8363	526	-1574	-6906	6336	-3790	4121	-6109	-8892	-1139	-8896	-1652	-1211	1144	-7746	-7374	-2470	-9725	-7860	2069	6814	-6131	8522	-6156	-3787	-4094	-2818	6853	511	606	2744	2895	-7347	5369	-5068	-5323	-6296	-3745	5922	-4496	8594	-771	9964	221	3804	-4482	155	2686	6621
2484	-7414	3059	-2268	500	8924	7653	201	1822	-9577	-7579	1425	7761	2221	-7226	9020	-958	5204	-7709	2884	4445	-8277	-8796	2723	6180	-3983	9330	-3291	1447	9269	-9703	3467	-5156	4589	6387	9486	-454	-9240	-7777	-1112	1297	9561	-5350	4826	72	8282	6900	3546	-7804	6086
9340	8628	-5068	-861	9414	-9762	7121	2170	3746	9254	-4224	2511	6667	-202	9265	-9922	5436	2093	-7686	-8202	-8963	1172	-8850	4195	-7026	4565	1935	3200	9620	-6791	-3472	6686	2491	5439	2171	4352	3414	7821	991	7936	79	9663	7298	-8700	2663	-4126	3858	-307	-5908	285
6991	-8240	9138	6148	-919	-6396	-3789	-4582	-471	-1917	8354	-2391	-8178	-6169	7332	4320	7990	-7020	-1197	5763	-1235	3301	-5815	2333	-9163	-3330	2264	-183	1273	9843	-3815	-4752	-8554	5379	9625	4477	-7652	-1363	6098	-9607	-1389	5283	8045	5346	-3111	-8566	9512	-8391	6367	4207
4357	-2099	3151	-1705	6043	9725	2867	2630	3093	5289	-6070	4133	-3173	-7760	-2922	-1328	-901	-1201	-4352	6179	-4980	3161	568	7359	1348	1080	-9258	-8026	-1565	-8395	7290	279	-92	-8304	9604	-4487	3987	-5522	-7817	-3248	-5691	-4659	-2857	439	-3250	-1404	-7446	6546	3880	7490
-4458	872	-7483	-2694	2948	4725	-4343	-2075	-8473	1118	-7631	1680	2036	8806	-2750	-1750	-1350	4989	547	7202	-5327	-6994	-2424	124	3624	-3192	3669	-6937	4582	3437	5412	1358	1875	4847	-4316	2182	8879	-1244	2578	-9367	-9080	-4880	1173	2431	4543	4503	6067	-5040	2495	7913
-9641	9660	-4590	7544	-9007	8890	-8751	8770	1882	5918	-8335	9863	-3773	9581	-1005	5611	-8843	49	-9103	8809	1790	2381	-6524	-8641	-3517	9061	528	6315	-3427	-5326	-1390	6051	-6073	5739	-7621	5400	-8645	8187	-7042	8956	-2590	-648	5146	-4667	8499	-8732	9781	-6116	7792	-2466
-6226	-7655	4587	8065	6672	1382	-216	2457	-8309	-2733	-7947	-2721	3487	7456	7285	9466	-1772	-1337	7755	-8852	5826	8387	8909	3661	-1532	-3194	4956	5255	7770	5783	6347	-596	-1604	4321	-107	446	-7496	7126	2793	-8090	6019	-6665	8919	6198	-6849	5375	-5653	-8839	-8933	-5623
2895	-9058	4086	4583	-9846	-6691	8624	-6385	-4235	2275	-8393	3779	-3850	-4222	-3231	-4389	6698	8792	2996	4086	1117	1107	4690	-1093	-5905	-4780	-2019	5483	9795	-5725	8641	-309	8713	-7760	-1147	3933	7893	-1911	-5790	-3885	-6347	-8187	3833	-2096	-7267	4761	-5827	1032	1074	-4341
4746	-5234	7094	6012	-3035	8693	-8693	-700	-822	-49	-6725	3596	7944	1146	-1937	9405	-798	3909	-5773	-2911	746	-9939	1286	3231	6239	6040	-6249	8225	304	-3960	3574	833	5521	9106	-3348	4041	496	-3835	-3389	-6166	8020	-1891	-4316	-6423	-9394	2844	-4772	-1266	-1750	4858
